gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Male,,High School,,1,7,0.0,1,B,Platinum,33840
Male,Rural,High School,9.11,0,6,2754.0,More than 1,A,Gold,45120
Female,Urban,Bachelor,7.51,1,8,4593.0,1,C,Gold,36720
Male,Urban,Bachelor,32.28,0,2,5463.0,More than 1,A,Platinum,104472
Female,Urban,High School,2.44,0,0,12009.0,More than 1,A,Silver,55428
Female,Urban,High School,4.58,1,8,4373.0,1,A,Platinum,61800
Male,Rural,High School,8.03,1,2,0.0,1,C,Gold,72780
Male,Urban,Others,9.98,0,5,3730.0,More than 1,A,Silver,91728
Male,Urban,High School,8.22,0,6,3775.0,More than 1,A,Platinum,114912
Male,Rural,Bachelor,28.05,0,5,0.0,More than 1,B,Platinum,61848
Female,Urban,High School,7.36,0,7,3967.0,More than 1,A,Gold,68268
Female,Rural,High School,8.9,0,7,2189.0,More than 1,B,Platinum,67128
Male,Urban,High School,4.15,0,8,3884.0,More than 1,B,Platinum,170148
Male,Rural,High School,7.51,1,2,0.0,More than 1,A,Platinum,91824
Male,Urban,High School,6.49,1,5,6751.0,1,A,Platinum,34572
Male,Rural,High School,92.45,0,2,4597.0,More than 1,A,Silver,99120
Female,Urban,High School,5.9,1,8,9048.0,More than 1,C,Platinum,501360
Male,Urban,Bachelor,5.93,1,6,3358.0,More than 1,B,Platinum,72396
Male,Urban,Bachelor,8.09,1,6,6553.0,1,A,Silver,352740
Female,Urban,Bachelor,8.6,1,4,4916.0,1,A,Platinum,61872
Male,Urban,High School,7.18,1,7,3924.0,More than 1,C,Gold,445836
Male,,Bachelor,6.36,1,5,2725.0,1,A,Platinum,61608
Male,Urban,High School,7.09,0,5,6608.0,1,B,Platinum,63372
Male,Urban,High School,,0,5,7616.0,More than 1,B,Gold,458892
Male,Urban,High School,8.44,0,7,5817.0,More than 1,A,Gold,63204
Male,Urban,High School,7.76,1,5,7645.0,1,A,Platinum,328464
Male,Rural,Bachelor,8.74,0,2,0.0,More than 1,B,Platinum,101424
Male,Urban,Bachelor,3.97,0,4,6183.0,More than 1,A,Gold,65412
Male,Urban,Bachelor,5.83,1,6,2484.0,1,A,Platinum,32616
Male,Urban,Bachelor,9.03,0,8,4239.0,More than 1,A,Silver,61944
Female,Urban,High School,5.25,1,6,,1,A,Platinum,33180
Female,Urban,High School,2.16,1,6,3745.0,1,A,Platinum,30288
Male,Urban,High School,,1,5,5518.0,More than 1,A,Platinum,63420
Female,Urban,Bachelor,7.51,0,4,5577.0,More than 1,A,Gold,90900
Male,Urban,Bachelor,,1,2,6976.0,More than 1,A,Platinum,52968
Female,Rural,High School,7.15,0,5,2962.0,More than 1,A,Gold,103188
Male,Urban,Bachelor,3.31,0,7,7756.0,More than 1,B,Platinum,63336
Female,Rural,High School,8.33,0,6,2660.0,1,C,Silver,101580
Male,Urban,Bachelor,4.26,1,5,5674.0,More than 1,B,Silver,34980
Female,,High School,1.94,0,5,15713.0,More than 1,A,Gold,93912
Female,Urban,Bachelor,8.34,1,4,4246.0,More than 1,A,Silver,98472
Male,Urban,High School,7.93,0,3,10805.0,More than 1,A,Silver,114408
Male,Urban,Bachelor,5.46,0,2,0.0,More than 1,C,Gold,66648
Male,Rural,Bachelor,8.99,0,3,4321.0,More than 1,B,Silver,215016
Female,Rural,Bachelor,6.34,1,8,4125.0,1,A,Gold,50448
Male,Urban,High School,4.12,1,3,5274.0,More than 1,A,Silver,61236
Male,Urban,Bachelor,3.95,1,2,2887.0,1,,Silver,62940
Male,Urban,Bachelor,9.23,0,4,3520.0,More than 1,A,Silver,138180
Female,Urban,Bachelor,5.55,0,1,6002.0,1,A,Platinum,64740
Male,Urban,High School,3.7,1,8,5631.0,More than 1,C,Platinum,118656
Male,Urban,Bachelor,3.16,1,0,6711.0,More than 1,,Silver,98880
Male,Rural,High School,9.21,0,0,2026.0,More than 1,A,Gold,46596
Male,,High School,9.66,0,2,3615.0,More than 1,A,Gold,67512
Male,Urban,Bachelor,7.12,0,4,0.0,More than 1,B,Platinum,62436
Male,Urban,Bachelor,0.36,0,5,4457.0,1,A,Silver,61500
Male,Urban,Bachelor,4.18,0,3,10309.0,More than 1,B,Gold,148968
Male,Urban,High School,,1,8,9391.0,More than 1,B,Gold,144636
Male,Urban,High School,5.24,1,8,6432.0,More than 1,A,Gold,62580
Male,Urban,Bachelor,5.07,1,6,5664.0,1,A,Platinum,60684
Female,Rural,High School,8.76,1,5,3397.0,1,B,Gold,39564
Male,Rural,Bachelor,5.8,0,8,3466.0,1,B,Platinum,70200
Female,Urban,High School,4.87,0,7,5146.0,More than 1,A,Platinum,57204
Female,Urban,High School,7.15,1,6,3980.0,1,B,Gold,55404
Male,Rural,High School,4.91,0,7,0.0,1,B,Silver,31968
Female,Urban,Bachelor,,1,7,6296.0,1,A,Silver,34020
Male,Rural,Bachelor,6.79,0,0,2816.0,1,B,Platinum,65148
Male,,Bachelor,6.39,1,8,6373.0,More than 1,A,Platinum,49524
Male,Rural,High School,8.06,1,4,3063.0,More than 1,B,Silver,49920
Female,Rural,High School,5.95,0,8,0.0,1,C,Silver,39000
Female,Rural,High School,9.96,1,6,2703.0,1,B,Silver,58296
Male,Rural,Bachelor,5.24,0,6,2478.0,More than 1,B,Platinum,98076
Female,Urban,High School,6.56,0,8,5695.0,More than 1,C,Platinum,171852
Female,Rural,High School,62.76,1,0,2734.0,1,A,Platinum,69972
Male,Rural,High School,35.38,0,0,,More than 1,C,Platinum,64200
Female,Urban,Bachelor,6.89,0,8,5904.0,1,B,Silver,46836
Female,Urban,High School,2.25,1,7,10286.0,More than 1,A,Platinum,98472
Male,Urban,High School,2.82,0,7,10079.0,1,A,Platinum,62652
Female,Urban,High School,2.43,0,6,4622.0,More than 1,B,Platinum,219372
Male,Urban,High School,9.28,1,2,6995.0,More than 1,A,Platinum,63108
Female,Rural,High School,6.87,1,5,0.0,More than 1,A,Gold,53052
Male,Urban,High School,6.23,1,6,28939.0,More than 1,A,Gold,71544
Male,,High School,8.06,1,0,3090.0,1,A,Platinum,44280
Female,Urban,High School,7.13,0,5,6307.0,More than 1,A,Platinum,240360
Male,Rural,Bachelor,6.11,1,3,3185.0,More than 1,B,Silver,70488
Male,Urban,Bachelor,5.93,0,6,2523.0,More than 1,B,Platinum,52104
Female,Rural,Bachelor,6.87,1,6,2717.0,1,A,Platinum,101340
Male,Urban,Bachelor,12.49,1,1,2755.0,1,A,Platinum,33912
Male,Urban,Bachelor,3.94,1,5,9868.0,More than 1,A,Platinum,94740
Male,Urban,High School,4.7,0,8,3026.0,More than 1,B,Silver,249972
Male,Urban,Bachelor,,1,6,6298.0,More than 1,B,Platinum,402432
Male,Rural,Others,6.17,0,8,0.0,1,B,Platinum,61092
Female,Urban,High School,8.0,0,4,,More than 1,A,Platinum,101448
Female,Rural,Bachelor,8.67,0,7,,1,B,Gold,69528
Female,Rural,High School,9.3,1,5,0.0,1,C,Gold,47340
Male,Rural,High School,5.29,0,5,2427.0,1,B,Platinum,56460
Male,Urban,Bachelor,4.04,1,8,5639.0,1,C,Gold,36300
Male,Urban,Bachelor,5.1,0,2,4057.0,1,A,Gold,55164
Female,Urban,Bachelor,7.97,0,2,8741.0,More than 1,C,Silver,65868
Male,Urban,Others,3.48,0,6,4175.0,More than 1,B,Silver,68856
Male,Rural,Bachelor,8.83,0,6,4335.0,1,A,Platinum,33768
Male,Urban,Bachelor,5.58,1,0,4117.0,More than 1,A,Silver,106284
Male,Urban,High School,4.68,1,8,11996.0,1,A,Silver,53052
Female,Urban,Bachelor,8.67,0,0,3546.0,More than 1,B,Platinum,65772
Female,Urban,Bachelor,4.13,1,6,3978.0,1,A,Silver,33336
Male,Urban,High School,7.25,0,1,5367.0,More than 1,A,Platinum,70812
Male,Urban,Bachelor,4.83,1,6,6441.0,1,B,Platinum,46836
Male,Rural,Bachelor,2.65,1,5,0.0,1,B,Silver,30948
Female,Urban,High School,7.14,1,6,3909.0,More than 1,A,Platinum,184332
Female,,Bachelor,3.05,0,7,9317.0,More than 1,B,Platinum,71040
Male,Urban,High School,28.08,1,6,0.0,More than 1,B,Gold,68220
Male,Urban,Bachelor,7.7,1,6,3795.0,More than 1,C,Silver,33612
Female,Rural,Bachelor,8.45,1,7,3843.0,More than 1,B,Silver,67104
Male,Rural,High School,2.1,1,1,0.0,1,A,Gold,30096
Male,Rural,Bachelor,14.25,0,6,0.0,More than 1,A,Silver,211308
Female,Rural,Bachelor,67.93,0,3,0.0,More than 1,A,Platinum,94524
Male,Rural,High School,81.86,1,2,0.0,1,A,Platinum,106788
Female,Urban,High School,4.74,1,4,6256.0,More than 1,A,Platinum,193788
Male,Urban,High School,2.47,1,6,4418.0,1,A,Platinum,37356
Female,Rural,High School,2.46,0,4,11207.0,More than 1,B,Platinum,165648
Male,Urban,Bachelor,5.59,1,7,5392.0,More than 1,A,Silver,69912
Male,Urban,Bachelor,7.94,1,4,8928.0,1,A,Gold,103728
Male,Urban,High School,4.53,0,0,4583.0,1,A,Platinum,31776
Male,Rural,High School,9.19,1,4,3069.0,More than 1,B,Silver,451968
Female,Urban,High School,6.54,0,5,5029.0,More than 1,A,Silver,60228
Female,Rural,High School,5.59,0,7,2950.0,More than 1,A,Gold,178056
Male,Urban,High School,5.38,0,6,16115.0,More than 1,A,Platinum,63684
Male,Urban,High School,5.33,1,5,4339.0,1,C,Silver,32664
Female,Urban,Bachelor,32.23,0,0,5322.0,More than 1,A,Platinum,98844
Male,Urban,High School,8.34,0,7,3974.0,1,,Platinum,33132
Male,Rural,High School,7.47,0,2,4014.0,1,B,Platinum,59748
Male,Urban,High School,5.06,1,1,5396.0,1,A,Platinum,30312
Female,Urban,Bachelor,7.72,1,7,5308.0,More than 1,,Gold,103032
Female,Rural,High School,9.29,1,8,0.0,More than 1,A,Platinum,70404
Male,Urban,High School,2.01,0,2,3949.0,More than 1,A,Platinum,137844
Female,Rural,Bachelor,43.24,1,4,3518.0,1,B,Platinum,62772
Male,Urban,Bachelor,3.49,0,6,5722.0,More than 1,B,Gold,66084
Male,Urban,High School,1.49,0,6,6009.0,1,A,Silver,48408
Female,Urban,High School,3.65,0,2,6469.0,More than 1,B,Platinum,66612
Male,Urban,Bachelor,5.26,1,8,3864.0,More than 1,A,Gold,94404
Male,Urban,High School,6.46,1,7,4199.0,More than 1,B,Platinum,68040
Male,,High School,9.31,0,6,5274.0,More than 1,A,Gold,96024
Female,Rural,Bachelor,38.72,1,6,0.0,1,B,Silver,48684
Female,Urban,Bachelor,5.86,0,4,3694.0,More than 1,B,Platinum,557676
Male,Urban,Bachelor,2.68,0,4,4332.0,1,B,Silver,170676
Female,Urban,Bachelor,9.58,0,2,6458.0,1,A,Gold,30900
Female,Urban,High School,5.5,0,6,9599.0,More than 1,A,Silver,65928
Female,Urban,High School,,1,6,3541.0,More than 1,B,Platinum,117324
Female,Rural,Bachelor,9.47,0,1,3153.0,More than 1,B,Silver,58224
Male,Urban,Bachelor,5.8,1,8,4603.0,More than 1,C,Silver,75444
Male,Urban,High School,5.21,1,2,3495.0,1,A,Gold,237756
Female,Urban,Bachelor,4.84,0,1,4963.0,More than 1,A,Platinum,168024
Male,Urban,High School,68.57,0,2,5707.0,More than 1,A,Silver,423528
Male,Urban,Bachelor,7.79,1,6,2912.0,1,A,Platinum,58884
Female,Urban,High School,91.38,1,2,5876.0,More than 1,A,Gold,58380
Female,Rural,Bachelor,7.62,0,5,5016.0,More than 1,C,Silver,55284
Male,Rural,Bachelor,7.54,1,7,0.0,More than 1,B,Platinum,96912
Female,Urban,High School,3.5,1,6,6256.0,More than 1,A,Platinum,72288
Male,,High School,5.13,1,7,5990.0,More than 1,A,Platinum,304980
Male,Rural,High School,9.44,1,7,4484.0,1,A,Gold,30000
Male,Urban,High School,3.41,1,4,5008.0,More than 1,A,Platinum,275256
Male,Rural,High School,79.41,1,2,0.0,1,,Platinum,37020
Male,Rural,Bachelor,,1,4,0.0,1,A,Platinum,50184
Female,Rural,High School,9.0,1,6,0.0,1,A,Platinum,69900
Male,Rural,High School,6.72,0,1,0.0,1,A,Platinum,29664
Female,Urban,Bachelor,71.65,1,2,7541.0,More than 1,A,Platinum,110568
Female,Urban,Bachelor,4.89,1,4,2035.0,More than 1,C,Gold,106056
Male,Rural,Bachelor,5.92,1,2,,More than 1,A,Silver,154728
Male,Rural,Bachelor,9.71,1,3,3619.0,More than 1,,Platinum,370704
Male,Urban,High School,5.02,0,6,6186.0,More than 1,A,Gold,224820
Male,Urban,High School,3.74,0,7,5716.0,More than 1,B,Platinum,106452
Female,Urban,High School,5.31,1,8,6131.0,More than 1,A,Gold,94488
Female,Rural,High School,7.96,0,8,0.0,1,A,Gold,67392
Male,Rural,High School,8.22,0,2,3022.0,More than 1,B,Silver,128328
Male,Urban,High School,8.39,0,4,5595.0,More than 1,A,Silver,180324
Male,Urban,High School,66.91,0,8,6139.0,More than 1,A,Platinum,126288
Male,Urban,Bachelor,7.03,1,5,0.0,1,A,Platinum,56784
Female,Urban,Bachelor,8.73,1,7,4635.0,1,A,Platinum,64128
Female,Urban,Bachelor,5.61,0,2,0.0,More than 1,A,Gold,145872
Female,Rural,High School,7.6,0,3,2755.0,1,A,Platinum,32292
Male,Rural,Bachelor,6.87,1,3,4510.0,1,A,Platinum,37464
Female,Urban,High School,75.94,0,1,5628.0,1,A,Platinum,33780
Male,Urban,High School,,1,1,7503.0,More than 1,A,Silver,58980
Male,Rural,Bachelor,8.84,0,6,5551.0,More than 1,B,Platinum,65304
Male,Urban,High School,6.95,0,4,,More than 1,A,Platinum,102852
Female,Urban,Bachelor,70.17,1,7,3591.0,More than 1,A,Platinum,71268
Male,Urban,High School,3.45,1,7,9686.0,1,B,Gold,34368
Male,Urban,Bachelor,17.45,1,7,0.0,1,A,Gold,71868
Female,Urban,High School,79.12,0,5,7593.0,More than 1,B,Gold,415524
Female,Urban,High School,2.8,0,6,10085.0,More than 1,A,Silver,69120
Female,Urban,Bachelor,5.76,0,5,4613.0,1,A,Silver,29904
Female,Rural,High School,9.87,1,5,0.0,More than 1,A,Gold,63324
Female,Urban,High School,72.84,0,4,2090.0,More than 1,B,Platinum,61176
Male,Urban,High School,5.5,1,8,,More than 1,A,Platinum,67488
Male,Rural,Bachelor,6.01,0,3,0.0,More than 1,B,Platinum,98040
Male,Urban,High School,9.27,0,8,4187.0,More than 1,C,Platinum,68064
Male,Rural,High School,5.78,0,7,3860.0,More than 1,B,Gold,59400
Female,,Bachelor,5.15,1,6,3983.0,1,A,Platinum,52776
Female,Rural,Bachelor,9.52,1,7,3162.0,1,B,Silver,61092
Female,Rural,High School,7.42,1,0,0.0,1,B,Platinum,57756
Female,Urban,High School,77.98,1,4,3055.0,1,A,Platinum,58056
Male,,Bachelor,8.71,0,0,0.0,1,A,Platinum,427668
Male,Rural,High School,45.02,1,7,0.0,More than 1,B,Silver,63876
Female,Rural,Bachelor,8.38,1,0,0.0,More than 1,C,Silver,54324
Male,Urban,High School,6.32,0,5,6208.0,1,A,Gold,32676
Female,Urban,Others,4.49,0,3,5295.0,More than 1,A,Gold,165264
Female,Urban,High School,,0,4,9447.0,More than 1,C,Platinum,154488
Female,Urban,High School,26.15,1,7,3918.0,More than 1,A,Gold,67164
Male,Rural,Bachelor,9.87,0,1,2891.0,1,,Platinum,28536
Male,Urban,High School,2.24,1,6,27130.0,More than 1,,Silver,66396
Male,Urban,High School,72.33,0,1,4073.0,More than 1,A,Platinum,65064
Female,Urban,High School,65.08,1,3,,More than 1,,Platinum,50652
Female,Urban,Bachelor,3.74,0,7,16262.0,More than 1,B,Silver,70092
Female,,High School,5.04,0,2,0.0,1,B,Platinum,68232
Male,Rural,High School,82.74,1,4,5037.0,1,C,Platinum,33984
Male,,Bachelor,2.38,0,1,7330.0,More than 1,A,Gold,328212
Female,,High School,5.5,1,1,2832.0,1,C,Silver,63948
Male,Urban,Bachelor,6.06,1,5,3769.0,More than 1,A,Platinum,104400
Male,Rural,High School,5.1,0,7,3191.0,More than 1,A,Platinum,106128
Male,Rural,Others,9.09,1,6,2176.0,More than 1,B,Silver,66864
Male,Urban,High School,5.28,1,1,3987.0,1,A,Platinum,65148
Male,Urban,Bachelor,6.71,1,5,,More than 1,A,Platinum,96588
Male,Rural,High School,9.74,0,7,0.0,More than 1,B,Platinum,96372
Male,,High School,9.33,1,4,5008.0,1,A,Platinum,34068
Female,Rural,High School,6.91,1,6,0.0,1,A,Platinum,34572
Female,Urban,Bachelor,2.64,1,1,4835.0,1,A,Platinum,57072
Male,Urban,High School,9.67,0,0,2093.0,More than 1,B,Platinum,110412
Male,Urban,High School,6.45,1,8,2415.0,More than 1,,Platinum,95484
Female,Rural,High School,83.53,1,6,0.0,1,B,Platinum,34536
Male,Urban,Bachelor,4.79,0,4,6745.0,More than 1,A,Silver,99624
Male,Urban,Bachelor,3.19,1,8,0.0,More than 1,B,Gold,67080
Female,Urban,Bachelor,6.83,0,6,2996.0,1,,Gold,29880
Female,Urban,High School,8.76,1,6,0.0,1,A,Silver,37272
Female,Rural,Bachelor,8.11,1,2,2436.0,More than 1,B,Silver,68748
Female,Urban,Bachelor,82.49,1,6,5158.0,1,A,Platinum,40032
Male,Urban,High School,46.06,1,6,2427.0,1,B,Platinum,38448
Male,Urban,Bachelor,8.82,0,8,3392.0,1,B,Platinum,57612
Male,Rural,High School,,1,2,3772.0,1,C,Platinum,66684
Female,Urban,High School,15.55,1,0,0.0,More than 1,A,Platinum,92976
Female,Urban,Bachelor,9.02,0,7,3730.0,More than 1,A,Platinum,99792
Female,Urban,High School,7.42,1,4,,1,A,Platinum,61380
Female,Urban,High School,7.13,1,6,0.0,More than 1,A,Gold,67020
Male,Rural,Bachelor,9.0,1,6,0.0,More than 1,A,Platinum,68376
Female,Rural,Bachelor,7.64,1,8,4353.0,1,A,Platinum,32892
Male,Urban,Bachelor,3.26,1,4,12576.0,More than 1,A,Silver,60036
Female,Urban,Bachelor,5.78,0,3,4020.0,More than 1,A,Platinum,72348
Male,Urban,Bachelor,98.66,1,6,18275.0,More than 1,A,Platinum,147084
Female,Urban,High School,3.73,0,3,3980.0,More than 1,B,Platinum,57996
Female,Urban,High School,2.42,0,6,5604.0,More than 1,B,Platinum,179688
Female,Urban,High School,7.41,1,6,3624.0,More than 1,A,Platinum,75288
Male,,High School,81.27,0,5,0.0,More than 1,A,Platinum,62268
Female,Urban,High School,8.86,1,6,7110.0,More than 1,A,Platinum,62232
Male,Rural,High School,7.14,0,7,0.0,More than 1,B,Platinum,268992
Female,Rural,Others,5.63,1,7,0.0,1,,Platinum,34668
Male,Urban,Bachelor,2.27,0,4,4035.0,More than 1,B,Platinum,523404
Female,Rural,Bachelor,40.08,0,2,2834.0,1,A,Gold,30624
Female,Urban,High School,2.33,0,7,3934.0,More than 1,B,Silver,60468
Female,Urban,Bachelor,3.85,1,6,4722.0,1,A,Silver,28692
Female,Rural,High School,5.58,1,5,0.0,1,A,Gold,37020
Male,Rural,Bachelor,5.36,0,8,2854.0,1,A,Platinum,29292
Female,Urban,Others,8.32,1,6,,1,A,Platinum,65808
Male,Urban,High School,2.54,1,3,5461.0,1,A,Platinum,63132
Male,Rural,High School,59.88,0,6,6379.0,More than 1,B,Silver,62616
Female,Rural,Bachelor,6.05,1,5,2327.0,1,A,Gold,48552
Male,Urban,High School,6.08,0,4,3694.0,More than 1,C,Platinum,186756
Male,Urban,Bachelor,6.39,0,3,5916.0,1,A,Platinum,34008
Male,Urban,High School,2.16,1,3,3549.0,More than 1,C,Gold,210024
Female,Urban,High School,8.37,1,0,2580.0,1,A,Silver,34332
Female,Urban,High School,2.31,1,6,4038.0,More than 1,C,Silver,225996
Male,Rural,Bachelor,41.03,0,6,2055.0,More than 1,B,Platinum,54192
Male,Urban,Bachelor,6.73,0,7,6031.0,More than 1,,Platinum,105780
Male,Urban,Bachelor,4.76,0,6,11704.0,More than 1,A,Silver,63624
Female,Rural,High School,6.27,1,6,,More than 1,B,Gold,71604
Female,Rural,Bachelor,2.13,0,6,0.0,More than 1,B,Silver,66252
Male,Urban,High School,,0,6,,More than 1,A,Gold,337776
Male,Rural,Bachelor,5.84,0,6,3293.0,More than 1,B,Platinum,68700
Male,Urban,High School,4.92,1,5,11302.0,More than 1,A,Platinum,316764
Female,Rural,High School,93.45,0,5,0.0,More than 1,B,Platinum,71616
Female,Rural,Bachelor,4.25,0,7,0.0,1,B,Silver,41448
Female,Urban,High School,9.85,1,5,9660.0,More than 1,B,Platinum,103524
Male,Urban,High School,4.74,0,7,2747.0,More than 1,B,Platinum,74088
Male,,Bachelor,8.5,1,2,3464.0,1,A,Platinum,34680
Female,Urban,High School,3.36,1,4,3586.0,More than 1,A,Gold,60696
Male,Rural,High School,,1,4,6605.0,More than 1,A,Platinum,501816
Female,Urban,Bachelor,8.93,1,6,4331.0,1,,Silver,36348
Male,Rural,Bachelor,7.77,1,8,,1,A,Platinum,34224
Female,Rural,High School,9.35,1,5,0.0,1,B,Gold,62364
Female,Rural,Bachelor,5.46,1,7,3073.0,1,B,Silver,50052
Male,Urban,High School,9.82,1,6,6877.0,More than 1,A,Platinum,68184
Female,Rural,Others,6.04,1,0,0.0,1,A,Gold,64236
Male,Urban,High School,0.98,0,6,7294.0,More than 1,B,Platinum,63468
Female,Urban,High School,2.88,0,8,5497.0,More than 1,C,Silver,61176
Female,Urban,High School,37.51,0,4,8113.0,More than 1,B,Gold,274992
Female,Urban,Bachelor,5.64,0,2,6756.0,More than 1,,Platinum,107532
Female,Urban,High School,0.18,1,7,8031.0,More than 1,A,Silver,89160
Female,Urban,High School,5.04,0,1,0.0,More than 1,A,Gold,69204
Female,Rural,High School,9.81,0,7,0.0,More than 1,A,Platinum,65400
Female,Urban,High School,6.31,0,4,5148.0,1,C,Silver,34620
Female,Urban,High School,3.45,0,4,4484.0,More than 1,A,Platinum,64236
Male,Urban,High School,2.73,0,1,4128.0,1,B,Platinum,33276
Male,Urban,High School,9.72,1,5,4733.0,1,A,Platinum,29400
Female,Urban,High School,3.56,1,4,4675.0,More than 1,A,Platinum,203508
Male,Urban,Bachelor,8.73,1,4,5360.0,More than 1,C,Silver,51984
Male,Urban,Bachelor,3.84,1,5,4867.0,More than 1,A,Gold,75588
Male,Rural,Bachelor,7.89,1,1,0.0,More than 1,B,Platinum,133008
Female,Urban,Bachelor,3.55,1,6,4045.0,1,A,Platinum,94968
Male,Rural,High School,4.01,1,0,3908.0,1,B,Silver,33456
Female,Urban,Bachelor,1.65,0,6,3933.0,More than 1,A,Platinum,145560
Female,Urban,High School,7.79,0,5,,More than 1,A,Platinum,90372
Male,Urban,Others,3.46,1,2,5685.0,1,A,Silver,33504
Female,Urban,High School,9.65,0,5,12195.0,More than 1,A,Gold,28548
Male,Urban,Bachelor,,1,7,2034.0,More than 1,B,Platinum,64872
Male,Rural,High School,6.48,0,7,0.0,1,B,Platinum,85980
Male,Urban,High School,8.81,1,4,10554.0,More than 1,,Gold,53616
Male,Rural,Bachelor,8.6,1,8,,More than 1,A,Silver,421236
Male,Urban,High School,7.75,1,7,4257.0,More than 1,C,Silver,286512
Male,Urban,Bachelor,70.61,0,1,6058.0,More than 1,A,Silver,132492
Male,Rural,High School,5.58,1,5,2918.0,1,A,Platinum,37440
Female,Rural,High School,77.49,1,6,0.0,More than 1,A,Platinum,62640
Female,Rural,Bachelor,3.19,1,6,,More than 1,A,Platinum,96900
Male,Urban,Bachelor,6.23,0,3,3912.0,More than 1,A,Platinum,111192
Female,Urban,Bachelor,5.65,0,8,4384.0,More than 1,A,Gold,93300
Female,Rural,Bachelor,6.81,0,4,4100.0,More than 1,A,Gold,111672
Female,Urban,Bachelor,7.3,1,8,0.0,More than 1,A,Silver,587472
Female,Urban,High School,8.12,0,2,4430.0,1,B,Silver,35112
Male,Urban,Bachelor,8.24,1,8,2501.0,More than 1,A,Platinum,337392
Male,Urban,High School,3.88,0,5,7535.0,More than 1,A,Gold,93900
Male,Rural,High School,5.84,1,1,0.0,More than 1,A,Platinum,104100
Male,Rural,High School,7.92,1,3,0.0,More than 1,B,Platinum,69348
Male,Rural,Bachelor,2.86,0,2,2728.0,More than 1,B,Platinum,180516
Female,Urban,High School,3.92,0,8,16563.0,More than 1,B,Platinum,154500
Male,Urban,Bachelor,2.18,0,2,4246.0,More than 1,A,Platinum,322248
Male,Urban,High School,27.7,1,5,7373.0,More than 1,A,Platinum,100860
Male,Rural,Bachelor,15.0,1,0,2362.0,1,A,Platinum,45252
Female,Rural,Bachelor,9.7,1,7,0.0,More than 1,C,Gold,105120
Male,,Others,3.15,1,1,0.0,1,A,Platinum,29532
Male,Urban,High School,6.86,1,2,6319.0,More than 1,A,Platinum,67356
Male,Rural,Others,56.84,1,1,0.0,1,,Gold,28836
Female,Urban,Bachelor,8.1,1,8,,More than 1,A,Platinum,207720
Male,Urban,High School,7.27,1,6,4165.0,1,B,Platinum,61848
Male,Urban,High School,7.44,0,7,5860.0,More than 1,B,Platinum,62820
Female,Rural,High School,9.06,0,5,0.0,1,A,Silver,57864
Male,Rural,Others,8.11,1,5,2119.0,More than 1,A,Platinum,69072
Male,Urban,High School,,1,3,,More than 1,A,Platinum,69420
Male,Rural,High School,7.85,1,0,3066.0,More than 1,C,Platinum,72420
Female,Urban,High School,4.33,0,5,6756.0,1,C,Platinum,69012
Female,Urban,High School,8.54,0,6,,More than 1,A,Platinum,61944
Male,Urban,High School,7.79,1,7,3059.0,1,B,Platinum,63648
Female,Rural,High School,,0,3,0.0,More than 1,A,Platinum,77676
Female,Rural,High School,63.21,1,7,2004.0,More than 1,A,Silver,121500
Male,Rural,Bachelor,5.99,0,4,2169.0,More than 1,B,Platinum,88332
Female,Rural,Bachelor,5.44,0,1,0.0,1,A,Gold,36000
Female,Urban,High School,3.71,0,6,5675.0,More than 1,A,Platinum,95448
Male,Urban,Bachelor,7.74,1,0,3856.0,1,B,Gold,45036
Male,Urban,High School,26.11,1,3,3728.0,1,C,Platinum,37752
Male,Rural,High School,6.17,1,7,2834.0,More than 1,A,Gold,95448
